id,name,position,shirt_number,team_id,team_side,substitute,captain,total_pass,accurate_pass,total_long_balls,accurate_long_balls,goal_assist,good_high_claim,saved_shots_from_inside_the_box,saves,minutes_played,touches,rating,possession_lost_ctrl,rating_original,rating_alternative,goals_prevented,match_id,total_cross,accurate_cross,aerial_lost,duel_lost,duel_won,dispossessed,on_target_scoring_attempt,goals,total_clearance,outfielder_block,interception_won,total_tackle,fouls,expected_goals,expected_assists,aerial_won,was_fouled,shot_off_target,challenge_lost,total_contest,won_contest,big_chance_created,clearance_off_line,key_pass,error_lead_to_a_shot,big_chance_missed,penalty_miss,blocked_scoring_attempt,penalty_save,punches,penalty_conceded,total_offside,total_keeper_sweeper,accurate_keeper_sweeper,hit_woodwork,last_man_tackle,own_goals,penalty_won,error_lead_to_a_goal
851284,Rafael Leão,F,10,2692,away,True,False,22.0,20.0,3.0,2.0,1.0,,,,45.0,37.0,7.8,6.0,7.8,8.7,,12504370,3.0,3.0,,3.0,6.0,1.0,1.0,,,,,,,0.0406,1.16286,1.0,5.0,,,2.0,,3.0,,3.0,,,,,,,,,,,,,,,
610766,Tammy Abraham,F,90,3050,away,True,False,7.0,7.0,,,0.0,,,,28.0,12.0,6.5,3.0,6.5,6.4,,12504370,,,1.0,3.0,1.0,,,,,,,,1.0,0.0056,0.0235866,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
851671,João Félix,F,79,23400,away,True,False,13.0,10.0,2.0,,0.0,,,,28.0,21.0,6.8,6.0,6.8,6.5,,12504370,,,,4.0,2.0,1.0,,,,,,,,0.3641,0.00690183,,1.0,1.0,1.0,3.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,
945062,Youssouf Fofana,M,29,2692,away,True,False,14.0,9.0,3.0,,0.0,,,,16.0,17.0,6.5,5.0,6.5,6.5,,12504370,,,,1.0,,,,,2.0,,,,1.0,,0.0109425,,,,,,,,,,,,,,,,,,,,,,,,
893640,Riccardo Sottil,F,99,2689,away,True,False,7.0,5.0,1.0,,0.0,,,,15.0,10.0,6.5,4.0,6.5,6.5,,12504370,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141168,Lapo Nava,G,69,2761,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403294,Lorenzo Torriani,G,96,2692,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034303,Filippo Terracciano,M,42,2761,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152420,Alessandro Florenzi,D,24,241802,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390489,Davide Bartesaghi,D,33,2692,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788255,Fikayo Tomori,D,23,2692,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319129,Luka Jović,F,9,3250,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822470,Samuel Chukwueze,F,21,2692,away,True,False,,,,,,,,,,,,,,,,12504370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845291,Josep Martínez,G,13,2697,home,False,False,23.0,22.0,1.0,,0.0,,1.0,2.0,90.0,28.0,6.4,2.0,6.4,6.2,-0.7231,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787505,Benjamin Pavard,D,28,2697,home,False,False,50.0,46.0,4.0,3.0,0.0,,,,45.0,53.0,6.8,4.0,6.8,6.7,,12504372,,,1.0,1.0,4.0,,,,,,,2.0,,,0.0358285,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,
91046,Stefan de Vrij,D,6,2697,home,False,False,28.0,27.0,1.0,1.0,0.0,,,,45.0,34.0,6.6,1.0,6.6,6.6,,12504372,,,,,5.0,,,,1.0,,1.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
126816,Francesco Acerbi,D,15,2697,home,False,False,69.0,64.0,6.0,5.0,0.0,,,,90.0,81.0,7.4,7.0,7.4,6.9,,12504372,3.0,2.0,2.0,3.0,7.0,,,,4.0,,,2.0,,,0.233498,4.0,1.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,
759520,Denzel Dumfries,M,2,2697,home,False,False,30.0,28.0,,,1.0,,,,90.0,50.0,7.9,9.0,7.9,8.5,,12504372,2.0,,1.0,2.0,5.0,,2.0,,1.0,,1.0,2.0,2.0,0.1693,0.968999,3.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,
363856,Nicolò Barella,M,23,2697,home,False,False,86.0,80.0,3.0,2.0,0.0,,,,90.0,105.0,7.8,11.0,7.8,8.1,,12504372,6.0,4.0,,5.0,3.0,2.0,1.0,,,,,1.0,1.0,0.0982,0.792188,,1.0,1.0,2.0,1.0,1.0,,,6.0,,,,2.0,,,,,,,,,,,
135700,Hakan Çalhanoğlu,M,20,2697,home,False,False,82.0,75.0,3.0,3.0,0.0,,,,90.0,106.0,9.5,16.0,9.5,8.9,,12504372,15.0,6.0,1.0,1.0,2.0,,2.0,1.0,,1.0,,2.0,,0.2161,0.613052,,,1.0,,,,1.0,,6.0,,,,3.0,,,,,,,,,,,
37151,Henrikh Mkhitaryan,M,22,2697,home,False,False,71.0,63.0,3.0,2.0,0.0,,,,70.0,79.0,7.3,10.0,7.3,7.6,,12504372,1.0,1.0,,2.0,3.0,,,,,,,,,0.0201,0.306064,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,
826188,Alessandro Bastoni,M,95,2697,home,False,False,74.0,68.0,3.0,1.0,0.0,,,,90.0,90.0,7.7,10.0,7.7,7.5,,12504372,5.0,2.0,1.0,2.0,5.0,1.0,,,,,,,1.0,0.1186,0.299481,3.0,1.0,2.0,,1.0,1.0,,,4.0,,,,,,,,,,,,,,,
823984,Lautaro Martínez,F,10,2697,home,False,True,28.0,22.0,2.0,2.0,0.0,,,,90.0,47.0,7.2,13.0,7.2,6.0,,12504372,,,2.0,10.0,4.0,4.0,1.0,,,,,1.0,3.0,0.7404,0.29156,2.0,,3.0,,3.0,1.0,1.0,,3.0,,1.0,,2.0,,,,1.0,,,,,,,
21927,Marko Arnautović,F,8,5149,home,False,False,18.0,14.0,,,0.0,,,,70.0,23.0,7.5,7.0,7.5,7.8,,12504372,1.0,,,1.0,3.0,1.0,2.0,1.0,,,,,,0.5141,0.101936,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,
906275,Yann Bisseck,D,31,2697,home,True,False,33.0,28.0,2.0,1.0,1.0,,,,45.0,45.0,7.9,6.0,7.9,7.5,,12504372,,,,2.0,7.0,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,0.1103,0.0880312,5.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,
929199,Carlos Augusto,D,30,2697,home,True,False,15.0,13.0,,,0.0,,,,45.0,27.0,7.1,9.0,7.1,6.4,,12504372,5.0,,,1.0,2.0,,,,,,,2.0,,,0.0186555,,,,,1.0,,,,,,,,,,,,,,,,,,,
138605,Piotr Zieliński,M,7,2697,home,True,False,1.0,1.0,,,0.0,,,,3.0,2.0,,,,,,12504372,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791702,Marcus Thuram,F,9,2697,home,True,False,3.0,3.0,,,0.0,,,,20.0,7.0,6.6,,6.6,6.1,,12504372,,,,,,,,,,,,,,0.6236,0.0112503,,,3.0,,,,,,,,1.0,,,,,,,,,1.0,,,,
249929,Joaquín Correa,F,11,1958,home,True,False,21.0,21.0,2.0,2.0,0.0,,,,17.0,27.0,7.0,1.0,7.0,7.0,,12504372,1.0,,,1.0,2.0,,,,,,,1.0,,,0.037305,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
16206,Yann Sommer,G,1,2697,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301162,Raffaele Di Gennaro,G,12,2697,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416579,Matteo Cocchi,D,58,826804,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154903,Mike Aidoo,D,50,113757,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835600,Davide Frattesi,M,16,2697,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996820,Kristjan Asllani,M,21,2697,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812533,Mehdi Taremi,F,99,2697,home,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893752,Stefano Turati,G,30,2793,away,False,False,41.0,23.0,26.0,9.0,0.0,1.0,6.0,7.0,90.0,60.0,7.6,18.0,7.6,9.4,-0.134,12504372,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807291,Pedro Pereira,D,13,7802,away,False,False,19.0,16.0,2.0,1.0,0.0,,,,90.0,27.0,5.9,5.0,5.9,5.5,,12504372,,,3.0,5.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165583,Armando Izzo,D,4,2729,away,False,True,32.0,29.0,4.0,1.0,0.0,,,,87.0,43.0,6.1,3.0,6.1,6.0,,12504372,,,4.0,4.0,2.0,,,,5.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
107936,Danilo D'Ambrosio,D,33,241802,away,False,False,51.0,48.0,10.0,9.0,0.0,,,,90.0,65.0,7.2,4.0,7.2,7.0,,12504372,,,,,3.0,,,,5.0,3.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
856729,Samuele Birindelli,M,19,2729,away,False,False,11.0,9.0,,,0.0,,,,86.0,30.0,7.6,7.0,7.6,7.9,,12504372,1.0,,,2.0,2.0,1.0,2.0,1.0,4.0,,2.0,2.0,1.0,0.4692,0.00553873,,,,,,,,,1.0,,,,,,,,,,,,,,,
587628,Gaetano Castrovilli,M,11,241802,away,False,False,20.0,17.0,1.0,,0.0,,,,67.0,34.0,6.6,6.0,6.6,6.6,,12504372,1.0,,,3.0,3.0,1.0,,,2.0,1.0,,1.0,1.0,,0.00587379,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,
1101992,Alessandro Bianco,M,42,2693,away,False,False,40.0,37.0,3.0,1.0,0.0,,,,90.0,64.0,7.6,3.0,7.6,7.6,,12504372,,,1.0,3.0,7.0,,1.0,,6.0,3.0,3.0,4.0,1.0,0.0606,0.0173295,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
1397348,Kevin Zeroli,M,18,2729,away,False,False,12.0,8.0,,,0.0,,,,90.0,27.0,6.1,12.0,6.1,6.1,,12504372,,,2.0,7.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,,0.0125478,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
377302,Georgios Kyriakopoulos,M,77,3248,away,False,False,16.0,14.0,,,0.0,,,,90.0,31.0,6.2,6.0,6.2,5.1,,12504372,3.0,,2.0,5.0,2.0,,,,3.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,
317699,Keita Baldé,F,17,2729,away,False,False,14.0,12.0,,,0.0,,,,76.0,26.0,7.0,7.0,7.0,7.2,,12504372,,,8.0,12.0,4.0,1.0,1.0,1.0,,,,,1.0,0.0903,,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,1.0,,,,,,,,,,,
838907,Dany Mota,F,47,2729,away,False,False,17.0,13.0,1.0,,2.0,,,,66.0,27.0,7.7,10.0,7.7,6.9,,12504372,,,6.0,8.0,2.0,2.0,,,3.0,,,,,,0.116038,2.0,,,,,,1.0,,5.0,,,,,,,,,,,,,,,
787448,Silvère Ganvoula,F,35,2729,away,True,False,2.0,1.0,,,0.0,,,,24.0,10.0,6.3,4.0,6.3,6.7,,12504372,,,1.0,3.0,1.0,,,,2.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
1146225,Stefan Leković,D,3,5149,away,True,False,9.0,8.0,,,0.0,,,,23.0,16.0,6.6,2.0,6.6,6.6,,12504372,,,,,3.0,,,,,,,2.0,,0.0268,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
148458,Gianluca Caprari,F,10,2729,away,True,False,4.0,4.0,,,0.0,,,,14.0,5.0,6.5,,6.5,6.6,,12504372,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1119364,Samuele Vignato,F,80,241802,away,True,False,,,,,0.0,,,,10.0,,6.3,,6.3,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859741,Arvid Brorsson,D,2,2729,away,True,False,5.0,3.0,1.0,1.0,0.0,,,,9.0,6.0,6.7,2.0,6.7,6.9,,12504372,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109940,Andrea Mazza,G,69,117232,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923820,Semuel Pizzignacco,G,21,2729,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173598,Tomás Palacios,D,22,2697,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547260,Kevin Martins,F,55,2729,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153434,Omari Forson,F,20,2729,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424560,Leonardo Colombo,M,57,2729,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012383,Kacper Urbański,M,8,2685,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350210,Matteo Pessina,M,32,2729,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295973,Andrea Petagna,F,37,2729,away,True,False,,,,,,,,,,,,,,,,12504372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253391,Lorenzo Montipò,G,1,2701,home,False,False,34.0,13.0,28.0,7.0,0.0,1.0,2.0,4.0,90.0,43.0,6.2,22.0,6.2,5.9,-0.997,12504381,,,,,1.0,,,,,,,,,,0.00916568,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0
288321,Paweł Dawidowicz,D,27,4703,home,False,True,32.0,26.0,4.0,,0.0,,,,90.0,51.0,6.5,9.0,6.5,6.4,,12504381,,,,4.0,4.0,,,,8.0,,,3.0,4.0,,0.0052702,1.0,,,,,,,,,,,,,,,,,,,,,,,
1050692,Diego Coppola,D,42,30,home,False,False,36.0,23.0,4.0,,0.0,,,,90.0,61.0,6.8,17.0,6.8,6.9,,12504381,,,3.0,7.0,15.0,1.0,,,9.0,,1.0,6.0,2.0,,,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,
1116570,Nicolás Valentini,D,6,2701,home,False,False,26.0,16.0,8.0,3.0,0.0,,,,70.0,41.0,6.4,11.0,6.4,6.2,,12504381,,,,2.0,7.0,,,,6.0,1.0,,2.0,2.0,0.0462,,5.0,,,,,,,,,,,,1.0,,,,,,,,,,,
1096210,Jackson Tchatchoua,M,38,2701,home,False,False,17.0,13.0,2.0,,0.0,,,,90.0,33.0,6.2,10.0,6.2,6.1,,12504381,1.0,1.0,2.0,5.0,,2.0,,,,,1.0,,2.0,,0.0248647,,,,,,,,,1.0,,,,,,,,,,,,,,,
972523,Cheikh Niasse,M,10,2701,home,False,False,25.0,18.0,,,0.0,,,,85.0,42.0,6.6,12.0,6.6,6.7,,12504381,,,2.0,8.0,8.0,1.0,,,2.0,,1.0,3.0,2.0,,,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
246319,Ondrej Duda,M,33,34318,home,False,False,31.0,23.0,8.0,4.0,0.0,,,,90.0,49.0,6.6,13.0,6.6,7.0,,12504381,1.0,1.0,,6.0,7.0,3.0,,,3.0,,,2.0,2.0,,0.0702139,,4.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
897594,Domagoj Bradarić,M,12,2701,home,False,False,10.0,6.0,1.0,,0.0,,,,68.0,25.0,7.0,6.0,7.0,7.0,,12504381,,,,,5.0,,,,1.0,1.0,1.0,2.0,,,0.00524371,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
837080,Antoine Bernede,F,24,2701,home,False,False,12.0,9.0,2.0,1.0,0.0,,,,45.0,16.0,6.5,5.0,6.5,6.6,,12504381,,,,2.0,,1.0,,,,,1.0,,1.0,,0.0225228,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
964154,Tomáš Suslov,F,31,2701,home,False,False,15.0,7.0,3.0,,0.0,,,,76.0,31.0,6.6,13.0,6.6,6.7,,12504381,,,,7.0,7.0,1.0,,,,,1.0,3.0,3.0,,,,2.0,,,5.0,2.0,,,,,,,,,,,,,,,,,,
1022204,Amin Sarr,F,9,2701,home,False,False,17.0,8.0,,,0.0,,,,76.0,29.0,6.3,15.0,6.3,6.0,,12504381,,,4.0,13.0,4.0,3.0,,,,,,,2.0,0.067,0.0312925,3.0,1.0,1.0,1.0,3.0,,,,1.0,,,,1.0,,,,,,,,,,,
957937,Casper Tengstedt,F,11,2959,home,True,False,8.0,5.0,,,0.0,,,,45.0,14.0,6.9,7.0,6.9,7.2,,12504381,,,,,1.0,,,,,,,,,0.1376,0.508855,1.0,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,
41157,Darko Lazović,M,8,241802,home,True,False,5.0,4.0,,,0.0,,,,22.0,7.0,6.5,2.0,6.5,6.6,,12504381,,,,,,,,,,,,,,0.0246,0.0426425,,,1.0,,,,,,,,,,,,,,,,,,,,,
791566,Grigoris Kastanos,M,20,2701,home,True,False,5.0,3.0,2.0,,0.0,,,,14.0,7.0,6.4,2.0,6.4,6.5,,12504381,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1018179,Daniel Mosquera,F,35,2701,home,True,False,2.0,2.0,,,0.0,,,,14.0,7.0,6.9,3.0,6.9,6.4,,12504381,,,1.0,5.0,1.0,,2.0,1.0,,,,,3.0,0.8804,0.00579399,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
1155358,Dailon Rocha Livramento,F,14,2701,home,True,False,2.0,1.0,,,0.0,,,,11.0,2.0,6.5,1.0,6.5,6.5,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253369,Simone Perilli,G,34,2701,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147700,Alessandro Berardi,G,22,241802,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384847,Daniele Ghilardi,D,87,2702,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167514,Yllan Okou,D,15,368506,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901885,Flavius Daniliuc,D,4,2710,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998830,Daniel Oyegoke,D,2,2701,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32040,Davide Faraoni,D,5,241802,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169409,Alphadjo Cissè,F,80,2796,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474846,Junior Ajayi,F,72,2701,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426235,Mathis Lambourde,F,7,2701,home,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44906,Łukasz Skorupski,G,1,2685,away,False,False,28.0,19.0,14.0,5.0,0.0,,1.0,1.0,90.0,33.0,6.5,9.0,6.5,7.1,0.2854,12504381,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318607,Davide Calabria,D,14,241802,away,False,False,67.0,56.0,6.0,3.0,1.0,,,,90.0,93.0,7.0,17.0,7.0,6.7,,12504381,1.0,,1.0,4.0,3.0,1.0,,,3.0,,,2.0,,,0.0425346,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
898815,Sam Beukema,D,31,2714,away,False,False,90.0,79.0,7.0,1.0,0.0,,,,90.0,102.0,6.9,11.0,6.9,6.6,,12504381,,,5.0,7.0,5.0,,,,4.0,1.0,,3.0,1.0,,0.0122301,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
818481,Jhon Lucumí,D,26,2685,away,False,False,84.0,81.0,7.0,7.0,0.0,,,,90.0,98.0,7.4,4.0,7.4,7.6,,12504381,,,2.0,2.0,6.0,,,,5.0,,2.0,3.0,,,0.017229,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
855829,Juan Miranda,D,33,2685,away,False,False,77.0,63.0,9.0,1.0,0.0,,,,90.0,107.0,7.1,24.0,7.1,6.6,,12504381,8.0,,,2.0,3.0,,1.0,,4.0,,1.0,1.0,2.0,0.0592,0.0339332,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
907152,Lewis Ferguson,M,19,2685,away,False,True,65.0,55.0,1.0,1.0,0.0,,,,90.0,78.0,6.9,12.0,6.9,6.8,,12504381,,,2.0,4.0,5.0,,,,2.0,,1.0,1.0,1.0,,0.012328,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
814882,Nikola Moro,M,6,2685,away,False,False,28.0,21.0,4.0,1.0,0.0,,,,45.0,35.0,6.7,9.0,6.7,6.7,,12504381,,,1.0,3.0,5.0,1.0,,,,,1.0,4.0,1.0,,0.00580163,1.0,,,,,,,,,,,,,,,,,,,,,,,
793645,Riccardo Orsolini,M,7,2685,away,False,False,16.0,11.0,1.0,,0.0,,,,59.0,29.0,6.3,13.0,6.3,6.3,,12504381,2.0,1.0,,6.0,1.0,1.0,1.0,,1.0,,,,2.0,0.022,0.024155,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
826064,Jens Odgaard,M,21,2685,away,False,False,12.0,8.0,1.0,,0.0,,,,68.0,27.0,7.6,10.0,7.6,7.7,,12504381,1.0,,2.0,6.0,1.0,2.0,2.0,1.0,,,,,2.0,0.519,0.0296501,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,
944327,Dan Ndoye,M,11,14,away,False,False,35.0,29.0,1.0,1.0,0.0,,,,90.0,54.0,7.5,12.0,7.5,7.0,,12504381,2.0,,1.0,4.0,8.0,2.0,,,,,,1.0,,0.0442,0.178016,,6.0,1.0,,2.0,1.0,1.0,,3.0,,,,,,,,2.0,,,,,,,
1116577,Santiago Castro,F,9,2685,away,False,False,18.0,11.0,2.0,2.0,0.0,,,,84.0,36.0,6.6,14.0,6.6,6.3,,12504381,1.0,,8.0,14.0,8.0,4.0,,,,,,1.0,1.0,0.1167,0.00709206,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,
850891,Michel Aebischer,M,20,2737,away,True,False,34.0,28.0,2.0,,0.0,,,,45.0,47.0,6.9,6.0,6.9,7.0,,12504381,,,,1.0,7.0,,1.0,,3.0,,,3.0,1.0,0.1424,0.0144925,1.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,
971005,Nicolò Cambiaghi,F,28,2685,away,True,False,9.0,8.0,,,0.0,,,,31.0,18.0,7.2,5.0,7.2,7.8,,12504381,2.0,1.0,,1.0,3.0,,1.0,1.0,,,,1.0,,0.0397,0.0411542,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
1162611,Benjamín Domínguez,F,30,2685,away,True,False,9.0,7.0,,,1.0,,,,22.0,15.0,7.0,4.0,7.0,6.9,,12504381,,,,2.0,4.0,,,,,,,2.0,,,0.0265102,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,
905381,Thijs Dallinga,F,24,2685,away,True,False,5.0,5.0,,,0.0,,,,12.0,8.0,5.9,2.0,5.9,5.9,,12504381,,,3.0,5.0,,1.0,,,,,,,,0.3758,0.0103669,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
1085555,Nicola Bagnolini,G,23,2782,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850952,Federico Ravaglia,G,34,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965264,Emil Holm,D,2,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98212,Charalampos Lykogiannis,D,22,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789234,Martin Erlić,D,5,1289,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862697,Nicolò Casale,D,15,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14718,Lorenzo De Silvestri,D,29,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127191,Oussama El Azzouzi,M,17,1646,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067204,Giovanni Fabbian,M,80,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928796,Tommaso Pobega,M,18,2685,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142256,Estanis Pedrola,F,39,2711,away,True,False,,,,,,,,,,,,,,,,12504381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
